paper_id;author_id;author_sequence_number
1031126545;2001521531;2
1031126545;2306831879;1
1031126545;2498410469;3
1031689900;2038829859;1
1031689900;2084384662;2
1033756266;2522829430;4
1033756266;2685070035;2
1033756266;2685775143;3
1033756266;2714448626;1
1033768595;1013731987;2
1033768595;1803869841;1
1033768595;2103126434;6
1033768595;2114047024;4
1033768595;2123091971;5
1033768595;2145815357;3
1037023482;2096322699;4
1037023482;2139277368;2
1037023482;2148685474;5
1037023482;2158247669;3
1037023482;2306035289;6
1037023482;2469260102;1
1043088496;2681658154;1
1060145766;170241628;3
1060145766;303836356;2
1060145766;2151375813;1
1082537960;4632558;3
1082537960;17144103;4
1082537960;2101211219;2
1082537960;2153458393;1
1101197369;2128254480;1
1121253926;2496152882;2
1121253926;2634083651;1
1121253926;2696627327;4
1121253926;2805339203;3
1131320503;2121939561;1
1134471039;2312026069;2
1134471039;2663131062;1
1134889572;1971993620;5
1134889572;2096486755;1
1134889572;2140068311;4
1134889572;2159171449;6
1134889572;2600736785;2
1134889572;2627346700;3
1142599187;2041558129;1
1149410760;259602609;4
1149410760;2124405557;3
1149410760;2477143262;1
1149410760;2613453309;2
1149866631;2035321573;2
1149866631;2561371317;1
1150682613;2331760478;3
1150682613;2617951684;2
1150682613;2686257044;1
1159847118;2524218423;1
1160922060;668764113;3
1160922060;2102971306;2
1160922060;2483359734;1
1160922060;2483359734;1
1170205956;2324449759;1
1170205956;2329816099;2
1172866007;2103687467;1
1172866007;2134395458;3
1172866007;2485966493;4
1172866007;2580111875;2
1176844768;2053373242;3
1176844768;2088232830;2
1176844768;2264733309;1
1176844768;2653478033;7
1176844768;2686841755;8
1176844768;2704098336;5
1176844768;2717019613;6
1176844768;2723916567;4
1182426426;34755490;2
1182426426;1963964406;4
1182426426;2122157342;3
1182426426;2585713541;1
1199778228;2643905826;1
1215132044;356416073;1
1215132044;2318454521;2
1215141956;2323100216;2
1215141956;2471229198;1
1248142982;125107024;4
1248142982;1978739165;1
1248142982;2116472282;3
1248142982;2497538136;2
1256453626;2096615129;1
1256453626;2105415358;2
1256453626;2125104194;4
1256453626;2142129048;3
1265550227;2502443277;4
1266159557;2115169330;2
1266159557;2142304111;3
1266159557;2312033884;1
1273433061;2115204849;2
1273433061;2171829497;5
1273433061;2279618712;1
1273433061;2346944944;3
1273433061;2894407168;4
1274575536;2517819818;3
1274575536;2642529726;2
1274575536;2646722324;1
1417117944;703173713;4
1417117944;1982936027;2
1417117944;2131618909;3
1417117944;2558155543;1
1421898625;2043930428;4
1421898625;2096412690;3
1421898625;2155519033;1
1421898625;2252229207;2
1421898625;2489634781;5
1425289397;2133213056;1
1425822344;2138014104;1
1425822344;2314484830;2
1425822344;2314484830;2
1425822344;2434770655;4
1425822344;2434770655;4
1425822344;2720224242;3
1443231561;118569369;1
1443231561;209495963;2
1443231561;1229545853;4
1443231561;2167263786;3
1451483203;1925715550;5
1451483203;2067235907;1
1451483203;2073552822;2
1451483203;2106398491;4
1451483203;2136422231;6
1451483203;2165995674;3
1454415433;89728779;1
1454415433;2037917844;2
1456819891;1672749942;4
1456819891;2075981085;3
1456819891;2618537239;1
1456819891;2802147858;2
1462108959;2687138156;1
1464635757;129961060;3
1464635757;2117374093;4
1464635757;2404633226;1
1464635757;2407078953;2
1469499471;2223202036;1
1469499471;2482803808;3
1469499471;2719749238;2
1479696332;1758174425;2
1479696332;1962859099;3
1479696332;2155170179;1
1479726876;2317229737;3
1479726876;2576410900;2
1479726876;2821936720;1
1479731530;2088034174;3
1479731530;2115306986;1
1479731530;2140204433;7
1479731530;2182367625;4
1479731530;2509935596;2
1479731530;2672966565;6
1479731530;2736508677;5
1480341528;2226626995;1
1480376670;1416044719;6
1480376670;2053828052;4
1480376670;2167462157;3
1480376670;2226203476;1
1480376670;2438290243;5
1480376670;2687875072;2
1480554829;170241628;2
1480554829;685596194;1
1480756079;2244729437;1
1480808424;669381866;1
1480876470;2146235147;1
1480876470;2160076501;4
1480876470;2165886728;2
1480876470;2169230631;3
1480943804;2072668534;2
1480943804;2154999441;1
1481138923;2303917211;3
1481185622;1996686733;3
1481185622;1996686733;3
1481185622;2102251602;5
1481185622;2113957204;2
1481185622;2148805925;4
1481185622;2148805925;4
1481185622;2469013567;1
1481553863;2133153973;1
1481553863;2100932406;3
1481553863;2644442513;2
1481571858;438463875;4
1481571858;2127604928;3
1481571858;2401837940;2
1481571858;2852413659;1
1481579636;2052961810;1
1481579636;2160853259;2
1481592813;2112486875;1
1481592813;2148466906;3
1481592813;2164168055;2
1481592813;2676713085;4
1481816981;2162011009;1
1481896351;2060365701;2
1481896351;2069637599;1
1481896351;2117225807;3
1482111450;2039401742;1
1482111450;2238825472;2
1482111450;2478395963;3
1482374851;2287221689;1
1482757757;2149422454;1
1482757757;2228629195;3
1482757757;2422556874;2
1482757757;2619519701;4
1483021407;2130970911;1
1483071131;2083449707;3
1483071131;2223422077;6
1483071131;2225274017;4
1483071131;2235788263;1
1483071131;2248858409;2
1483071131;2470678478;7
1483071131;2524614198;5
1483072991;1221219011;2
1483072991;2034698336;1
1483099775;1405725914;3
1483099775;2153073581;1
1483099775;2168608037;2
1483293100;2139317975;1
1483293100;2373764766;2
1483356530;2167345940;2
1483356530;2439613364;1
1483472244;1436336040;1
1483472244;2267809749;2
1483472244;2485207286;3
1483507593;2096001158;1
1483507593;2115596723;2
1483555449;2396013490;1
1483618851;2029136260;2
1483618851;2658748350;1
1483684120;1979087668;2
1483684120;2471229198;1
1483779613;1857586789;1
1483779613;2228004295;2
1483837390;354717552;1
1483837390;2127188182;2
1483837390;2322769535;3
1483859542;2012038289;3
1483859542;2103777050;2
1483859542;2146555714;4
1483859542;2162501131;1
1484033262;2166087681;1
1484449898;2100088588;2
1484449898;2100559988;3
1484449898;2167101390;1
1484766258;2697224776;1
1484796050;2226470357;1
1484796050;2230291793;2
1485092163;1086660708;4
1485092163;1760189717;6
1485092163;2003635078;5
1485092163;2141852710;2
1485092163;2150119073;3
1485092163;2255903797;7
1485092163;2778209654;1
1485451569;1977135619;4
1485451569;2027979619;5
1485451569;2053020040;2
1485451569;2153404498;1
1485451569;2703720492;3
1485731832;2099932123;1
1485734256;2109225779;2
1485734256;2136420488;6
1485734256;2143292834;5
1485734256;2145196005;3
1485734256;2621039770;4
1485734256;2650462208;1
1485818881;2303597396;1
1485956121;2000418516;1
1485956121;2009575030;3
1485956121;2134463082;4
1485956121;2583251770;2
1485973507;669381866;3
1485973507;2016323566;2
1485973507;2134533531;1
1486264297;1982332989;4
1486264297;1998471002;3
1486264297;2110790975;5
1486264297;2160175319;2
1486264297;2590155635;1
1486425091;2053551819;1
1486461328;2043887359;2
1486461328;2136495006;1
1486461328;2140884861;4
1486461328;2219865830;3
1486678493;1859681888;3
1486678493;1902113475;1
1486678493;1917195828;2
1486762633;2105571861;2
1486762633;2111415633;1
1486863025;2114890927;2
1486863025;2251013019;1
1486863025;2267007869;4
1486863025;2476163515;5
1486863025;2633645378;3
1486863025;2671480874;6
1486944729;2070720764;3
1486944729;2146770782;5
1486944729;2163751157;6
1486944729;2303543937;4
1486944729;2316201298;1
1486944729;2421983259;2
1486954740;2223375022;3
1486954740;2224776183;4
1486954740;2228528513;1
1486954740;2229571876;2
1487235154;192858880;1
1487235154;466111704;5
1487235154;2432062885;2
1487235154;2674745248;3
1487235154;2703942774;4
1487336843;811093340;2
1487336843;2029169304;1
1487374144;2107873373;1
1487374144;2113904178;3
1487374144;2127250160;4
1487374144;2223683524;2
1487585795;2106926596;4
1487585795;2116643162;5
1487585795;2131525627;1
1487585795;2144876349;3
1487585795;2634661777;2
1487602974;2017391874;1
1487602974;2130130894;2
1487648447;198127655;2
1487648447;1246156588;4
1487648447;2115057967;5
1487648447;2128472030;1
1487648447;2142182795;3
1487800976;2150917946;2
1487800976;2684778959;1
1487941572;1985733959;2
1487941572;2151844274;1
1487941904;2798646158;1
1488290740;294896466;2
1488290740;2081123835;1
1488290740;2164671343;4
1488290740;2502499790;3
1488290740;2786839113;5
1488298352;451135454;2
1488298352;2107935922;3
1488298352;2152403400;4
1488298352;2231197566;1
1488470017;2119869935;2
1488470017;2160504567;1
1488470017;2488801350;5
1488470017;2792782956;3
1488470017;2802207719;4
1488710303;2581708856;1
1488710303;2623680672;2
1488962966;2037139690;4
1488962966;2111541197;2
1488962966;2112201901;5
1488962966;2305449984;7
1488962966;2360446057;3
1488962966;2364064939;1
1488962966;2372231234;6
1489095700;2132970584;3
1489095700;2150345357;5
1489095700;2171293153;2
1489095700;2294953058;1
1489095700;2309404274;4
1489178482;2109233600;2
1489178482;2268440790;3
1489178482;2671027816;1
1489490699;1975420916;2
1489490699;2303752410;1
1489524177;2119954973;1
1489524177;2618048423;3
1489524177;2777123944;2
1489561188;2908259150;1
1489561188;2908261323;2
1489843680;2051351491;1
1489914094;2116332243;2
1489914094;2125160121;7
1489914094;2132367567;10
1489914094;2159244408;5
1489914094;2165832474;6
1489914094;2174965218;9
1489914094;2464936594;3
1489914094;2643601525;1
1489914094;2657233834;4
1489914094;2723522306;8
1489914094;2798511287;11
1490068451;2129595405;3
1490068451;2155371050;1
1490068451;2409937132;2
1490078707;2151375813;1
1490078707;2629126307;2
1490220058;147740890;1
1490220058;1873979794;2
1490273243;2135952943;2
1490273243;2163412620;1
1490306443;2116643162;2
1490306443;2126886193;1
1490306443;2239385854;3
1490321836;2130365379;1
1490599187;5434700;1
1490636569;1963981059;1
1490902074;655325276;3
1490902074;1976489361;4
1490902074;2012173969;1
1490902074;2671400519;2
1490968887;2118199879;1
1491275623;2102083842;1
1491275623;2618805496;2
1491311071;1558611138;2
1491311071;2141651422;3
1491311071;2304131630;4
1491311071;2305460152;1
1491356954;2492841688;1
1491465252;2026169623;1
1491553253;297513061;3
1491553253;2636713146;1
1491553253;2777874809;2
1491553253;2780676703;4
1491598543;2031759608;2
1491598543;2170481679;1
1491749498;1426821811;5
1491749498;1975574244;1
1491749498;2148178898;2
1491749498;2429654330;4
1491749498;2608798415;3
1491751219;2067805490;1
1491751219;2097862911;2
1491751277;352896909;3
1491751277;2173486874;1
1491751277;2688013967;2
1491895383;2428046965;1
1491991510;2051060179;2
1491991510;2119670966;1
1491992107;160230044;4
1491992107;2047021584;3
1491992107;2304595932;2
1491992107;2630375921;1
1492063100;1970351782;1
1492063100;2476356754;2
1492063100;2482042779;3
1492131973;2102429099;2
1492131973;2118406245;1
1492131973;2289414603;3
1492425939;1386924463;2
1492425939;1987542465;1
1492425939;2323039776;3
1492595442;1529347257;1
1492595442;2608759354;3
1492595442;2671533686;2
1492621063;1358094581;1
1492621063;2423960190;2
1492626760;2131974911;1
1492626760;2142405369;2
1492683456;2653076638;1
1492913848;1996764662;1
1492913848;2127632142;3
1492913848;2790007436;2
1493071695;2499353687;1
1493071695;2499353687;1
1493194997;1989096548;7
1493194997;2107493046;2
1493194997;2111748373;3
1493194997;2111748373;3
1493194997;2117319583;1
1493194997;2138918695;5
1493194997;2313882212;4
1493194997;2583292653;6
1493288606;2138199705;1
1493445776;2140465100;1
1493480936;2227750444;2
1493480936;2230771983;1
1493480936;2597136938;3
1493532095;2887789251;1
1493610647;1999594484;4
1493610647;2098226916;2
1493610647;2184506678;5
1493610647;2499998498;1
1493610647;2662228900;3
1493727890;981597735;1
1493727890;1989461925;2
1493952522;1355899023;2
1493952522;2164426663;1
1494067950;2109060829;2
1494067950;2286904829;3
1494067950;2597927051;1
1494252918;1874963680;1
1494252918;2306398236;2
1494291379;2798148581;1
1494291379;2811103541;2
1494540182;2232575984;3
1494540182;2640066606;2
1494540182;2645540613;1
1494696279;2139317975;2
1494696279;2228483630;1
1494696279;2655792755;3
1494825439;2136646157;2
1494825439;2793298028;1
1494966399;2221998477;1
1494966399;2229356360;2
1495016279;2141608936;2
1495016279;2401924696;3
1495016279;2404274462;4
1495016279;2442617112;1
1495168140;1974668743;3
1495168140;2094864176;4
1495168140;2132849971;5
1495168140;2224011662;2
1495168140;2485765546;6
1495168140;2668820674;1
1495356921;2127002310;1
1495515200;2049540843;2
1495515200;2263081513;1
1495529115;2139626235;1
1495529115;2171136640;4
1495529115;2222468040;2
1495529115;2294937349;3
1495529115;2509258945;5
1495529115;2632959154;6
1496035707;2151304670;1
1496035707;2293046668;2
1496054714;2096231512;3
1496054714;2345321227;1
1496054714;2636479686;2
1496114626;2026169623;2
1496114626;2312044665;4
1496114626;2546436887;3
1496114626;2548114915;5
1496114626;2776725106;1
1496156905;2106402959;1
1496252237;2222208607;1
1496274446;1921302325;2
1496373093;2644915161;1
1496373093;2704447460;2
1496635720;139992350;2
1496635720;311629140;3
1496635720;427187918;1
1496691072;2230947894;1
1496691072;2658175222;2
1497053612;2152748675;2
1497053612;2158996540;1
1497078822;261263255;2
1497078822;2006947355;1
1497078822;2081185874;3
1497178783;2223662678;1
1497178783;2223999453;3
1497178783;2224768857;2
1497178783;2227191891;4
1497266158;1195310261;1
1497266158;2110830583;4
1497266158;2137929173;2
1497266158;2159837179;3
1497284250;1453898637;3
1497284250;2224789422;2
1497284250;2226307546;1
1497339382;2097234700;2
1497339382;2054947950;1
1497339382;2054947950;1
1497336700;2597265166;1
1497339382;2097234700;2
1497339382;2810939919;3
1497339382;2810939919;3
1497361922;2137831073;2
1497361922;2151840249;1
1497542654;2361691548;3
1497542654;2498398784;1
1497542654;2522317339;2
1497556049;2164735881;3
1497556049;2246635465;2
1497556049;2776525836;1
1498201149;2719623459;1
1498201149;2892792632;2
1498615718;2122502592;4
1498615718;2151687221;1
1498615718;2552174446;2
1498615718;2553896330;3
1498712972;2570943861;1
1498942605;101071438;1
1498942605;2123210735;3
1498942605;2230813436;2
1498942605;2306481502;4
1499063547;1842233244;1
1499063547;1969889450;5
1499063547;1996165431;3
1499063547;2136695113;4
1499063547;2149550207;2
1499207133;2167526056;1
1499441972;2224601253;1
1499795928;1613619093;1
1499795928;2133336528;2
1499866480;2016605050;6
1499866480;2021672581;7
1499866480;2110779048;1
1499866480;2121966147;2
1499866480;2283508158;4
1499866480;2308605894;8
1499866480;2310767961;5
1499866480;2570832088;3
1499911261;2161897376;1
1500245553;2102429099;4
1500245553;2165591090;3
1500245553;2289414603;2
1500245553;2687553015;1
1500367693;2013166560;1
1500367693;2051348084;3
1500367693;2062119686;2
1500438836;2627407196;1
1500476932;2054017781;5
1500476932;2258098766;1
1500476932;2305814306;3
1500476932;2307546488;6
1500476932;2499149598;4
1500476932;2511217577;2
1500663989;2138335368;1
1500663989;2643072676;2
1501046349;2224481921;3
1501046349;2279585251;4
1501046349;2310981769;1
1501046349;2791760976;2
1501424733;1981789980;3
1501424733;2126569199;1
1501424733;2151066118;2
1501487685;2145075537;1
1501651747;2005613242;2
1501651747;2124597939;1
1501651747;2136446601;3
1501850951;2147343253;1
1501850951;2170036728;2
1502020381;212025233;1
1502056716;2166341251;1
1502354720;1921229540;7
1502354720;2059638160;3
1502354720;2123061217;5
1502354720;2153500705;6
1502354720;2163895896;2
1502354720;2166250947;4
1502354720;2894007233;1
1502519295;2142453995;1
1502519295;2234608059;5
1502519295;2303677599;4
1502519295;2540250370;3
1502519295;2712563112;2
1502591739;29013732;3
1502591739;776704220;5
1502591739;2153942416;6
1502591739;2231762591;1
1502591739;2672135935;2
1502591739;2805735040;4
1502972208;2028565602;2
1502972208;2172281910;1
1503195785;2050815913;1
1503195785;2088970309;2
1503195785;2225918829;3
1503195785;2228694473;5
1503195785;2634591458;4
1503682011;2101796117;2
1503682011;2608107250;1
1504267604;1254089776;3
1504267604;1984558194;1
1504267604;2026280049;2
1504267604;2193987280;4
1504763489;2026559385;1
1504763489;2511217577;2
1504763489;2840959687;3
1504830350;71215833;3
1504830350;2138006764;4
1504830350;2323083618;6
1504830350;2706363382;5
1504830350;2794256240;1
1504830350;2907105948;2
1505037665;2222347836;1
1505039727;2046151918;1
1505039727;2069050476;3
1505039727;2070690813;4
1505039727;2106636902;2
1505039727;2110374595;5
1505090165;2010634006;1
1505090165;2114820053;3
1505090165;2121862763;2
